Unnamed: 0,Source.Name,text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,Sentiment,emoji_text,emoji_count,text_no_emoji,text_clean,text_no_stopwords,place,sentiment
11636,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,dpa dh start buka tapak ke2,3,2.0,08/19/2025 22:37:05,deechannel85,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.59595112001036e+18,7.54030563955922e+18,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/0a06fcf42b2a66a9fdfcedd34bf8974c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b2e9807f&x-expires=1764043200&x-signature=DEiIwnVRt%2FOZhd0EaZtDaqj8kVE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,dpa dh start buka tapak ke2,dpa dh start buka tapak ke2,dpa dh start buka tapak ke2,Pahit Café,neutral
11637,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,lawanya cafe dia:smiling_face_with_heart-eyes:,0,0.0,08/20/2025 01:55:48,nayli_qistinaa,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.85045294399372e+18,7.54035684200374e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ad4f09bb01519b73a14e9942ac1ae931~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=00517c20&x-expires=1764043200&x-signature=S%2Bo6%2FW2%2BbWlIxg1762d098oznQk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[':smiling_face_with_heart-eyes:'],1,lawanya cafe dia,lawanya cafe dia,lawanya cafe,Pahit Café,neutral
11638,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,memang staii cafe nii,2,1.0,08/19/2025 22:02:20,jaijati,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,7.22397041557896e+18,7.54029669862418e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8fc74f801c616516de5bc00ae3f8868d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=21f99542&x-expires=1764043200&x-signature=xOcfyxYRw5yt%2BgRpUt%2BTikYhOOM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,memang staii cafe nii,memang staii cafe nii,staii cafe nii,Pahit Café,negative
11639,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,wow best nyaboleh bawa anak cucu,2,1.0,08/19/2025 21:38:40,noraini.mddin5,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,7.25450360355203e+18,7.54029060530687e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3d6ef1650c72bee1b291b6659e6841d5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b1ed7d4e&x-expires=1764043200&x-signature=k%2Bv2XimvdtfsY6tXAkH1FLpeKgQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,wow best nyaboleh bawa anak cucu,wow best nyaboleh bawa anak cucu,wow best nyaboleh bawa anak cucu,Pahit Café,positive
11640,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,ok nnti kami mai siniii,0,0.0,08/20/2025 11:44:22,liashahirahh,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.76285003017041e+18,7.54050853972347e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/adb015c88fb1480b8569401642928518~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0128a92d&x-expires=1764043200&x-signature=aRso9PYr0EUper5XVnwm2WJjXcw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,ok nnti kami mai siniii,ok nnti kami mai siniii,ok nnti mai siniii,Pahit Café,neutral
11641,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,tenang ja cafe sini makanan semua pon padu padu:thumbs_up_light_skin_tone:,1,1.0,08/19/2025 21:35:19,zrazahirah,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.86048239458902e+18,7.54028973612991e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b20ebf2b894098ca5c402c6919046c79~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a45d9018&x-expires=1764043200&x-signature=d25pgph6X9QACu2rjnte%2BKG%2FxW0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[':thumbs_up_light_skin_tone:'],1,tenang ja cafe sini makanan semua pon padu padu,tenang ja cafe sini makanan semua pon padu padu,tenang ja cafe makanan padu padu,Pahit Café,positive
11642,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,weyy best pahit cafe  makan pun sedap2  santai2 wey sini :smiling_face_with_heart-eyes:,1,0.0,08/24/2025 17:11:14,anraesha_,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,7.16244019489174e+18,7.54207710038889e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9c4c5317e07d2a8c2c4503e10853fa1d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c941999a&x-expires=1764043200&x-signature=SvdgCUIgXkpWEzKBVAsOt%2Biv%2Fhs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[':smiling_face_with_heart-eyes:'],1,weyy best pahit cafe makan pun sedap2 santai2 wey sini,weyy best pahit cafe makan pun sedap2 santai2 wey sini,weyy best pahit cafe makan sedap2 santai2 wey,Pahit Café,positive
11643,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,memang best :heart_hands_light_skin_tone::heart_hands_light_skin_tone:,2,0.0,08/19/2025 22:11:17,vvedn,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.83559936737123e+18,7.54029899937199e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ba7c9ff386a7491f66113589f82721eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=be9d08e6&x-expires=1764043200&x-signature=uDXe3CZpPFGfDMTIBuFfCO8K7m8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,"[':heart_hands_light_skin_tone:', ':heart_hands_light_skin_tone:']",2,memang best,memang best,best,Pahit Café,positive
11644,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,pkui brp bukak,0,0.0,08/26/2025 17:40:00,bbubbbleme,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,7.16738034636197e+18,7.54282668063426e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e67bbbd53d46ac8fb6810d3b993126a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e41b8200&x-expires=1764043200&x-signature=3klE4KMvQBMmxSHLM8EfajxtUiE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,pkui brp bukak,pkui brp bukak,pkui brp bukak,Pahit Café,neutral
11645,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,best sagat hampa kami p dh:thumbs_up::smiling_face_with_open_hands:,0,0.0,08/19/2025 23:37:07,yatiemohammed,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.91196940116827e+18,7.54032112872043e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/26b257f73764592575f023ea81f40a73~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=53839907&x-expires=1764043200&x-signature=VejTOx51IwMz94Y5H5EByE%2FzGeY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,"[':thumbs_up:', ':smiling_face_with_open_hands:']",2,best sagat hampa kami p dh,best sagat hampa kami p dh,best sagat hampa p dh,Pahit Café,positive
11646,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,smash burger sedappp pnah mkn dh,0,0.0,08/20/2025 09:20:47,speakupforthetrue,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,7.17142816041175e+18,7.54047151122139e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7afe440e6f5c819a42494c3f3bd894d7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0de01c9e&x-expires=1764043200&x-signature=i82DVmcF8PiSighGrFUQR5r%2FT%2F4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,smash burger sedappp pnah mkn dh,smash burger sedappp pnah mkn dh,smash burger sedappp pnah mkn dh,Pahit Café,negative
11647,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,wehhh dah pi :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes: recommend,0,0.0,08/23/2025 16:24:46,hqainaabeauty,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,7.11171504082295e+18,7.54169404875622e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d19373ce84c4d763c72912972f375e5c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1121572b&x-expires=1764043200&x-signature=KGOF1O1Yw7Bnb6%2FmK1MFTPwaWRU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,"[':smiling_face_with_heart-eyes:', ':smiling_face_with_heart-eyes:']",2,wehhh dah pi recommend,wehhh dah pi recommend,wehhh pi recommend,Pahit Café,positive
11648,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,best uiiii:smiling_face_with_heart-eyes:,2,1.0,08/19/2025 22:40:02,syafiqah.suhaimiii,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,7.19108241015415e+18,7.54030642038301e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9af957d2ad5dfb1c688e0c425207c9f5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6477188d&x-expires=1764043200&x-signature=JT%2BUCUSP5eNirrQVnX4CYA8YV50%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[':smiling_face_with_heart-eyes:'],1,best uiiii,best uiiii,best uiiii,Pahit Café,positive
11649,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,nak kena pi try ni :drooling_face:,0,0.0,08/20/2025 07:04:44,cheqitakedah,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,7.33120968195415e+18,7.54043644186079e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6aa392ab9f172c032bba54edcdc82535~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=57309b7e&x-expires=1764043200&x-signature=1mQXbUD4pTIR3RviJerT%2FBOLA9A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[':drooling_face:'],1,nak kena pi try ni,nak kena pi try ni,kena pi try ni,Pahit Café,negative
11650,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,syokk ni,0,0.0,08/20/2025 00:31:39,missaaniis,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.87570626531905e+18,7.54033515149211e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4cec82597d8dad70055d448db6b8a511~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0c4097b2&x-expires=1764043200&x-signature=kE9YY9uCNH9xTEPtqbGmaEPq7MM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,syokk ni,syokk ni,syokk ni,Pahit Café,neutral
11651,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,nice gila:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0,0.0,08/20/2025 15:12:16,tynathirah,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.81217852715426e+18,7.54056210019725e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a378e197dc40bc5eb28e56de50d69827~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=087dc2b1&x-expires=1764043200&x-signature=jWxzSqeIo7ivj5G%2FX8Nn81tVz3M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,"[':smiling_face_with_heart-eyes:', ':smiling_face_with_heart-eyes:', ':smiling_face_with_heart-eyes:']",3,nice gila,nice gila,nice gila,Pahit Café,neutral
11652,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,ngammm ni,1,1.0,08/19/2025 21:51:21,makantangmana,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.94491547594492e+18,7.54029388338171e+18,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/559864cfe658443cbe3befd109ca2c93~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ea0d73d2&x-expires=1764043200&x-signature=PH3nFcxvGDB9s%2BsPqwgtsqk0d1g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,ngammm ni,ngammm ni,ngammm ni,Pahit Café,negative
11653,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,suasana dia syokkk,0,0.0,08/19/2025 23:17:10,atikahghazali11,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,7.01279950377016e+18,7.54031596617451e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b9de4f2ed2cc01cb2364dee9e70359c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e3950ef7&x-expires=1764043200&x-signature=QKFdU2Bn2E6G4XXV8Emtcs0oBf0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,suasana dia syokkk,suasana dia syokkk,suasana syokkk,Pahit Café,positive
11654,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,menarik naaaa :smiling_face_with_heart-eyes:,0,0.0,08/20/2025 20:17:08,fatinsuhaila8,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,7.02300073940029e+18,7.54064066289667e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c45e2a6723b48e5de8ba1a7bbc1c95c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b03d770b&x-expires=1764043200&x-signature=IdgZyL9bnKHFlqnCT1T0XkoVRB4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[':smiling_face_with_heart-eyes:'],1,menarik naaaa,menarik naaaa,menarik naaaa,Pahit Café,positive
11655,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,buka ka merdeka,0,0.0,08/31/2025 15:26:41,zana.9679,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,7.04268648918914e+18,7.54464776385571e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7335388017663672328~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=90463be5&x-expires=1764043200&x-signature=jMCCupzB%2FvxenUu%2FpE67cTeMCbc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,buka ka merdeka,buka ka merdeka,buka ka merdeka,Pahit Café,negative
11656,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,kopi dia terbaik,0,0.0,08/21/2025 20:04:44,amalia.ismorning,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,7.48036708403742e+18,7.54100857411422e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3c3a74f54b229674cb4c74b5c5a00810~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a62e8978&x-expires=1764043200&x-signature=XXHW9mxISbc2SUhBU7TYMnSE8vI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,kopi dia terbaik,kopi dia terbaik,kopi terbaik,Pahit Café,positive
11657,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,best la vibe cmni,1,1.0,08/19/2025 22:22:22,hafizaquafiz,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.86666294290748e+18,7.54030186240752e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e30c4e2b436ddccd5b86e3dd13837448~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=58eec5e2&x-expires=1764043200&x-signature=EXPQy%2FOBna2kDjUS%2FRnHQJ94yKA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,best la vibe cmni,best la vibe cmni,best la vibe cmni,Pahit Café,positive
11658,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,sedap sedap gais menu kt sini,0,0.0,08/19/2025 23:18:27,emanfikri96_,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.8124701349021e+18,7.54031630059912e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/330ee69776317e690a1520a149a33898~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e09dfa94&x-expires=1764043200&x-signature=n5M1cF0r0QYuANYgsxhA%2BP57WvQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,sedap sedap gais menu kt sini,sedap sedap gais menu kt sini,sedap sedap gais menu kt,Pahit Café,positive
11659,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,dh 2x pmmg best sbb tempat pon luas,0,0.0,08/24/2025 23:20:04,sueyati58,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,7.45409301182441e+18,7.54217217283647e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6dcd2a9a809cdba9ec3a8ac2c4bc465c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9812ba41&x-expires=1764043200&x-signature=fdd%2FYtgIPx4L85YdBsWz1VfCcvQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,dh 2x pmmg best sbb tempat pon luas,dh 2x pmmg best sbb tempat pon luas,dh 2x pmmg best sbb luas,Pahit Café,positive
11660,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,staiiii,1,1.0,08/19/2025 22:30:02,najihahrhadzi,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.56552978477507e+18,7.54030383591624e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b5c1349acde662970066196b9cff64c9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a8e29d39&x-expires=1764043200&x-signature=9RaR4XL%2B%2FADGH0pAcY5Io6cOXX0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,staiiii,staiiii,staiiii,Pahit Café,positive
11661,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,lawanyaaa port healing:red_heart:,0,0.0,08/21/2025 12:49:35,roxylatiff,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.88387027117571e+18,7.54089641361564e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0e7f19fba5c8906c3e9f87460c684407~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5efcd3c9&x-expires=1764043200&x-signature=XfnQSwjZI2iz0zxZrMeEn%2FW7O3o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[':red_heart:'],1,lawanyaaa port healing,lawanyaaa port healing,lawanyaaa port healing,Pahit Café,neutral
11662,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,ish besttt :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,1,1.0,08/19/2025 21:51:10,leenfaizan,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,7.00779982450762e+18,7.54029381710756e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/753dc310b8fc940cbb4eff0cb7b41de1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a3eb1c41&x-expires=1764043200&x-signature=HIbLvyNepwMj5b8VvMyxCz27ibQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,"[':smiling_face_with_heart-eyes:', ':smiling_face_with_heart-eyes:', ':smiling_face_with_heart-eyes:']",3,ish besttt,ish besttt,ish besttt,Pahit Café,positive
11663,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,woww sedapnya,0,0.0,08/20/2025 08:06:35,hiesham_hashim,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.59799752051997e+18,7.54045239804143e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7333710532916510721~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8c3fb13c&x-expires=1764043200&x-signature=TRlPJyeuUX4IiQL3uEVzFFE7Eok%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,woww sedapnya,woww sedapnya,woww sedapnya,Pahit Café,positive
11664,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,uiii sedap no,0,0.0,08/20/2025 15:44:59,warungairport,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,7.3120776401605e+18,7.54057051833405e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a12159b68d3db5bf98c0286a4a9b879f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ff13f410&x-expires=1764043200&x-signature=UDvlSpwtX0RkLUp48CMHWIKFLJM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[],0,uiii sedap no,uiii sedap no,uiii sedap no,Pahit Café,positive
11665,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,best kt sinii,1,0.0,08/19/2025 22:22:58,_aliashahirah,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.794339754635e+18,7.54030200859681e+18,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c80bec31fd0c1d6acc6e04cbcf7e9d9f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a931d9d3&x-expires=1764043200&x-signature=%2F3%2BRLbUpFVsI%2BDGdU83WOyJe4aU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,0,[],0,best kt sinii,best kt sinii,best kt sinii,Pahit Café,positive
11666,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,nak pi la guni sempoi,0,0.0,08/20/2025 01:24:59,adamsnap,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.91562218481282e+18,7.54034891512935e+18,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ceb9c90fea9be56008ed8e65744f7cee~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=624ec993&x-expires=1764043200&x-signature=ZtZ7MCpVYNE80sNNT10UqPa7yx0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,0,[],0,nak pi la guni sempoi,nak pi la guni sempoi,pi la guni sempoi,Pahit Café,negative
11667,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,cafeeeee pling best nk lepak tiap malam,0,1.0,08/20/2025 11:13:15,_aliashahirah,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.794339754635e+18,7.54050050093757e+18,https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c80bec31fd0c1d6acc6e04cbcf7e9d9f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a931d9d3&x-expires=1764043200&x-signature=%2F3%2BRLbUpFVsI%2BDGdU83WOyJe4aU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,0,[],0,cafeeeee pling best nk lepak tiap malam,cafeeeee pling best nk lepak tiap malam,cafeeeee pling best lepak,Pahit Café,positive
11668,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,layann:grinning_squinting_face::grinning_squinting_face:,0,0.0,08/20/2025 06:36:43,kieahmad,https://www.tiktok.com/@wanmoamad/video/7540288479020829960,6.94929490913724e+18,7.54042921460132e+18,https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-euttp/7320099531352178721~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=18261580&x-expires=1764043200&x-signature=MbXiWMXmCFOHdVcsxbHfWTTkAbU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5,0,"[':grinning_squinting_face:', ':grinning_squinting_face:']",2,layann,layann,layann,Pahit Café,neutral
11669,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,sini semua sedap2 dan muqah btw hat last tu dapat jugak kami interframe sikit :grinning_face_with_sweat:,2,1.0,12/16/2024 02:35:31,jihaaahmad,https://www.tiktok.com/@jaijati/video/7448180770830634258,6.99106699630233e+18,7.44870904159512e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f9a2aece2a912dba0d0e0bdb17afda3e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=42575de3&x-expires=1764043200&x-signature=kJH%2BO6QnoKA5hxOw7uH6nRCc7ZY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[':grinning_face_with_sweat:'],1,sini semua sedap2 dan muqah btw hat last tu dapat jugak kami interframe sikit,sini semua sedap2 dan muqah btw hat last tu dapat jugak kami interframe sikit,sedap2 muqah btw hat tu jugak interframe sikit,Daud Grill Changlun,positive
11670,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,banyak menu noh kt sini boleh mai nanti ni :smiling_face_with_heart-eyes:,2,1.0,12/14/2024 16:50:40,babahbaem_,https://www.tiktok.com/@jaijati/video/7448180770830634258,7.30566867009566e+18,7.44818724911414e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bf74e51b945778ff180e58e811afcd19~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e76da379&x-expires=1764043200&x-signature=166Qxp5Hd4qAJR2FE3yXLC1h684%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[':smiling_face_with_heart-eyes:'],1,banyak menu noh kt sini boleh mai nanti ni,banyak menu noh kt sini boleh mai nanti ni,menu noh kt mai ni,Daud Grill Changlun,neutral
11671,dataset_tiktok-comments-scraper_2025-11-24_04-32-29-524.csv,menyala jai kuhh:fire:,0,1.0,12/16/2024 15:56:09,zyrulkimey,https://www.tiktok.com/@jaijati/video/7448180770830634258,7.12950742339291e+18,7.44891536326443e+18,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/35b3aa731308f2a4e10e1d40236feb4f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5757593f&x-expires=1764043200&x-signature=OJIM9wgWaSLPUvKjS6KUUHORBis%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva,0,[':fire:'],1,menyala jai kuhh,menyala jai kuhh,menyala jai kuhh,Daud Grill Changlun,negative
